product,category,avg_price,nb_concurrents,nb_occurrences,cat_total_products,cat_avg_price,cat_nb_concurrents,feat_cat_popularity,feat_price_distance,feat_occurrence_score,feat_concurrent_coverage,predicted_category,confidence_score,correct_prediction,feat_price_attractiveness,cat_score,product_score,niveau_recommandation
q-fair-trade handmade hat pink color,accessories,78.0,1,1,154,101.48167532467532,1,0.3155737704918033,0.23138832718479385,1.0,1.0,accessories,0.975,True,0.812091505111312,0.6752717159889291,0.7731282478072776,Priorite haute
q-serving tunisian olive wood plate rectangular form,olive wood,24.96,1,1,152,40.29213157894736,1,0.3114754098360656,0.3805242015648087,1.0,1.0,olive wood,0.985,True,0.7243625275576562,0.7100095718291631,0.7729832490888113,Priorite haute
a-poudre algue marine,cosmetiques et soins,4.9,1,1,193,24.965803108808288,1,0.39549180327868855,0.8037314969450069,1.0,1.0,cosmetiques et soins,0.955,True,0.5544062415574088,0.748326254990232,0.772954235809525,Priorite haute
q-decorative olive wood heart plate 1,olive wood,21.84,1,1,152,40.29213157894736,1,0.3114754098360656,0.45795867326686507,1.0,1.0,olive wood,1.0,True,0.685890497677337,0.7100095718291631,0.7728860461007795,Priorite haute
a-bombes de bain,cosmetiques et soins,3.0,1,1,193,24.965803108808288,1,0.39549180327868855,0.8798355948430454,1.0,1.0,cosmetiques et soins,0.96,True,0.5319614134040769,0.748326254990232,0.7719597529941918,Priorite haute
q-fair-trade handmade hat colorful,accessories,78.0,1,1,154,101.48167532467532,1,0.3155737704918033,0.23138832718479385,1.0,1.0,accessories,0.97,True,0.812091505111312,0.6752717159889291,0.7718782478072777,Priorite haute
a-bouquet savons,cosmetiques et soins,5.0,1,1,193,24.965803108808288,1,0.39549180327868855,0.7997260181082679,1.0,1.0,cosmetiques et soins,0.95,True,0.5556401307411905,0.748326254990232,0.7718276247279031,Priorite haute
a-savons nounours,cosmetiques et soins,5.0,1,1,193,24.965803108808288,1,0.39549180327868855,0.7997260181082679,1.0,1.0,cosmetiques et soins,0.95,True,0.5556401307411905,0.748326254990232,0.7718276247279031,Priorite haute
a-gel anti-inflammatoire,cosmetiques et soins,45.0,1,1,193,24.965803108808288,1,0.39549180327868855,0.8024655165872813,1.0,1.0,cosmetiques et soins,0.95,True,0.5547956345336146,0.748326254990232,0.7717431751071455,Priorite haute
q-olive wood cutting board handmade in tunisia,olive wood,28.08,1,1,152,40.29213157894736,1,0.3114754098360656,0.3030897298627525,1.0,1.0,olive wood,0.96,True,0.7674068616175225,0.7100095718291631,0.771037682494798,Priorite haute
a-lait de corps,cosmetiques et soins,4.0,1,1,193,24.965803108808288,1,0.39549180327868855,0.8397808064756567,1.0,1.0,cosmetiques et soins,0.95,True,0.5435430114719113,0.748326254990232,0.7706179128009751,Priorite haute
q-tunisian handicrafts olive wood serving dish,olive wood,24.96,1,1,152,40.29213157894736,1,0.3114754098360656,0.3805242015648087,1.0,1.0,olive wood,0.975,True,0.7243625275576562,0.7100095718291631,0.7704832490888113,Priorite haute
q-olive wood pepper and salt,olive wood,21.84,1,1,152,40.29213157894736,1,0.3114754098360656,0.45795867326686507,1.0,1.0,olive wood,0.99,True,0.685890497677337,0.7100095718291631,0.7703860461007794,Priorite haute
q-handcrafted olive wood pepper & salt mill set,olive wood,37.44,1,1,152,40.29213157894736,1,0.3114754098360656,0.0707863147565836,1.0,1.0,olive wood,0.89,True,0.9338931458302442,0.7100095718291631,0.7701863109160701,Priorite haute
q-olive wood smooth cutting board large,olive wood,49.92,1,1,152,40.29213157894736,1,0.3114754098360656,0.2389515720516417,1.0,1.0,olive wood,0.94,True,0.807134049916132,0.7100095718291631,0.7700104013246589,Priorite haute
q-olive wood cup handmade,olive wood,28.08,1,1,152,40.29213157894736,1,0.3114754098360656,0.3030897298627525,1.0,1.0,olive wood,0.955,True,0.7674068616175225,0.7100095718291631,0.7697876824947979,Priorite haute
a-scrub,cosmetiques et soins,3.0,1,1,193,24.965803108808288,1,0.39549180327868855,0.8798355948430454,1.0,1.0,cosmetiques et soins,0.95,True,0.5319614134040769,0.748326254990232,0.7694597529941918,Priorite haute
q-handmade tunisian fiber and leather bag with black design,accessories,78.0,1,1,154,101.48167532467532,1,0.3155737704918033,0.23138832718479385,1.0,1.0,accessories,0.96,True,0.812091505111312,0.6752717159889291,0.7693782478072777,Priorite haute
q-fair-trade handmade hat with red flowers,accessories,78.0,1,1,154,101.48167532467532,1,0.3155737704918033,0.23138832718479385,1.0,1.0,accessories,0.96,True,0.812091505111312,0.6752717159889291,0.7693782478072777,Priorite haute
q-fair-trade handmade hat natural color,accessories,78.0,1,1,154,101.48167532467532,1,0.3155737704918033,0.23138832718479385,1.0,1.0,accessories,0.96,True,0.812091505111312,0.6752717159889291,0.7693782478072777,Priorite haute
q-rug black white diamond 90x180 cm,rugs & kilim,176.904,1,1,130,236.3099076923077,1,0.26639344262295084,0.25138982965652285,1.0,1.0,rugs & kilim,1.0,True,0.7991114969141763,0.6806343001261034,0.7693166982412285,Priorite haute
q-tajine handmade painted and decorated,handcrafted ceramics,76.44,1,1,262,31.49497709923664,1,0.5368852459016393,1.4270536324599863,1.0,1.0,handcrafted ceramics,0.845,True,0.4120222094088753,0.7973638311850832,0.769302036358232,Priorite haute
q-small olive wood cutting board,olive wood,21.84,1,1,152,40.29213157894736,1,0.3114754098360656,0.45795867326686507,1.0,1.0,olive wood,0.985,True,0.685890497677337,0.7100095718291631,0.7691360461007795,Priorite haute
q-olive wood round board with handle,olive wood,43.68,1,1,152,40.29213157894736,1,0.3114754098360656,0.08408262864752904,1.0,1.0,olive wood,0.89,True,0.9224389115501018,0.7100095718291631,0.7690408874880559,Priorite haute
a-barre de savon huile d'olive,cosmetiques et soins,15.0,1,1,193,24.965803108808288,1,0.39549180327868855,0.39917813443438066,1.0,1.0,cosmetiques et soins,0.875,True,0.7147052797564273,0.748326254990232,0.7689841396294268,Priorite haute
q-fiber and leather handmade pouch with brown design,accessories,68.64,1,1,154,101.48167532467532,1,0.3155737704918033,0.3236217267401391,1.0,1.0,accessories,0.98,True,0.7555028599166578,0.6752717159889291,0.7687193832878123,Priorite haute
a-barre de massage,cosmetiques et soins,5.5,1,1,193,24.965803108808288,1,0.39549180327868855,0.7796986239245736,1.0,1.0,cosmetiques et soins,0.935,True,0.5618928882435218,0.748326254990232,0.7687029004781363,Priorite haute
q-olive wood hedgehog toothpick holder,olive wood,18.72,1,1,152,40.29213157894736,1,0.3114754098360656,0.5353931449689213,1.0,1.0,olive wood,0.995,True,0.6512989870227938,0.7100095718291631,0.768176895035325,Priorite haute
q-salt & pepper olive wood shakers,olive wood,18.72,1,1,152,40.29213157894736,1,0.3114754098360656,0.5353931449689213,1.0,1.0,olive wood,0.995,True,0.6512989870227938,0.7100095718291631,0.768176895035325,Priorite haute
q-olive wood pizza rolling pin with ergonomic handles,olive wood,18.72,1,1,152,40.29213157894736,1,0.3114754098360656,0.5353931449689213,1.0,1.0,olive wood,0.995,True,0.6512989870227938,0.7100095718291631,0.768176895035325,Priorite haute
q-olive wood candle block : musk scented,olive wood,18.72,1,1,152,40.29213157894736,1,0.3114754098360656,0.5353931449689213,1.0,1.0,olive wood,0.995,True,0.6512989870227938,0.7100095718291631,0.768176895035325,Priorite haute
q-olive wood trivet – fish design handmade protector,olive wood,21.84,1,1,152,40.29213157894736,1,0.3114754098360656,0.45795867326686507,1.0,1.0,olive wood,0.98,True,0.685890497677337,0.7100095718291631,0.7678860461007795,Priorite haute
q-multi-colored geometric rug,rugs & kilim,218.4,1,1,130,236.3099076923077,1,0.26639344262295084,0.07578991414882927,1.0,1.0,rugs & kilim,0.94,True,0.9295495215636088,0.6806343001261034,0.7673605007061717,Priorite haute
q-pair of handcrafted olive wood cutting boards,olive wood,59.28,1,1,152,40.29213157894736,1,0.3114754098360656,0.47125498715781056,1.0,1.0,olive wood,0.98,True,0.6796918336581567,0.7100095718291631,0.7672661796988615,Priorite haute
q-handcarved olive wood salt cellar with magnetic lid,olive wood,18.72,1,1,152,40.29213157894736,1,0.3114754098360656,0.5353931449689213,1.0,1.0,olive wood,0.99,True,0.6512989870227938,0.7100095718291631,0.7669268950353251,Priorite haute
q-handmade olive wood mortar and pestle,olive wood,18.72,1,1,152,40.29213157894736,1,0.3114754098360656,0.5353931449689213,1.0,1.0,olive wood,0.99,True,0.6512989870227938,0.7100095718291631,0.7669268950353251,Priorite haute
q-rug white black stars,rugs & kilim,176.904,1,1,130,236.3099076923077,1,0.26639344262295084,0.25138982965652285,1.0,1.0,rugs & kilim,0.99,True,0.7991114969141763,0.6806343001261034,0.7668166982412284,Priorite haute
q-rug white grey stars,rugs & kilim,176.904,1,1,130,236.3099076923077,1,0.26639344262295084,0.25138982965652285,1.0,1.0,rugs & kilim,0.99,True,0.7991114969141763,0.6806343001261034,0.7668166982412284,Priorite haute
q-olive wood pen and paper holder,olive wood,21.84,1,1,152,40.29213157894736,1,0.3114754098360656,0.45795867326686507,1.0,1.0,olive wood,0.975,True,0.685890497677337,0.7100095718291631,0.7666360461007794,Priorite haute
q-wool handmade rug textile wall art,rugs & kilim,296.4,1,1,130,236.3099076923077,1,0.26639344262295084,0.25428511500097045,1.0,1.0,rugs & kilim,0.99,True,0.7972668957322565,0.6806343001261034,0.7666322381230364,Priorite haute
q-framed handmade wool rug wall decoration,rugs & kilim,296.4,1,1,130,236.3099076923077,1,0.26639344262295084,0.25428511500097045,1.0,1.0,rugs & kilim,0.99,True,0.7972668957322565,0.6806343001261034,0.7666322381230364,Priorite haute
q-handcrafted olive wood scissors,olive wood,15.6,1,1,152,40.29213157894736,1,0.3114754098360656,0.6128276166709776,1.0,1.0,olive wood,1.0,True,0.6200290655141996,0.7100095718291631,0.7662999028844657,Priorite haute
q-handcrafted heart-shaped candle holder olive wood,olive wood,15.6,1,1,152,40.29213157894736,1,0.3114754098360656,0.6128276166709776,1.0,1.0,olive wood,1.0,True,0.6200290655141996,0.7100095718291631,0.7662999028844657,Priorite haute
q-handcrafted pear-shaped candle holder olive wood,olive wood,15.6,1,1,152,40.29213157894736,1,0.3114754098360656,0.6128276166709776,1.0,1.0,olive wood,1.0,True,0.6200290655141996,0.7100095718291631,0.7662999028844657,Priorite haute
a-coffret beauté,cosmetiques et soins,50.0,1,1,193,24.965803108808288,1,0.39549180327868855,1.0027394584242248,1.0,1.0,cosmetiques et soins,0.95,True,0.4993160721898443,0.748326254990232,0.7661952188727685,Priorite haute
a-crème trésor d'abeille,cosmetiques et soins,40.0,1,1,193,24.965803108808288,1,0.39549180327868855,0.6021915747503376,1.0,1.0,cosmetiques et soins,0.9,True,0.6241450871165801,0.748326254990232,0.7661781203654421,Priorite haute
q-olive wood cutting board made in tunisia,olive wood,28.08,1,1,152,40.29213157894736,1,0.3114754098360656,0.3030897298627525,1.0,1.0,olive wood,0.94,True,0.7674068616175225,0.7100095718291631,0.766037682494798,Priorite haute
q-olive wood serving ladle,olive wood,28.08,1,1,152,40.29213157894736,1,0.3114754098360656,0.3030897298627525,1.0,1.0,olive wood,0.94,True,0.7674068616175225,0.7100095718291631,0.766037682494798,Priorite haute
a-petit savon miel,cosmetiques et soins,1.0,1,1,193,24.965803108808288,1,0.39549180327868855,0.9599451715778229,1.0,1.0,cosmetiques et soins,0.945,True,0.5102183543200679,0.748326254990232,0.7660354470857909,Priorite haute
a-masque hibiscus,cosmetiques et soins,48.0,1,1,193,24.965803108808288,1,0.39549180327868855,0.9226298816894474,1.0,1.0,cosmetiques et soins,0.94,True,0.5201209080976538,0.748326254990232,0.7657757024635494,Priorite haute
q-round olive wood trivet – under dish protector,olive wood,18.72,1,1,152,40.29213157894736,1,0.3114754098360656,0.5353931449689213,1.0,1.0,olive wood,0.985,True,0.6512989870227938,0.7100095718291631,0.7656768950353251,Priorite haute
q-handcrafted olive wood salt and pepper shakers,olive wood,18.72,1,1,152,40.29213157894736,1,0.3114754098360656,0.5353931449689213,1.0,1.0,olive wood,0.985,True,0.6512989870227938,0.7100095718291631,0.7656768950353251,Priorite haute
q-rug grey white small diamond,rugs & kilim,176.904,1,1,130,236.3099076923077,1,0.26639344262295084,0.25138982965652285,1.0,1.0,rugs & kilim,0.985,True,0.7991114969141763,0.6806343001261034,0.7655666982412285,Priorite haute
q-olive wood spatula – handmade cooking utensil from tunisia,olive wood,21.84,1,1,152,40.29213157894736,1,0.3114754098360656,0.45795867326686507,1.0,1.0,olive wood,0.97,True,0.685890497677337,0.7100095718291631,0.7653860461007794,Priorite haute
q-handmade olive wood salad spoon,olive wood,17.16,1,1,152,40.29213157894736,1,0.3114754098360656,0.5741103808199495,1.0,1.0,olive wood,0.99,True,0.6352794646326536,0.7100095718291631,0.765324942796311,Priorite haute
q-olive wood cup,olive wood,15.6,1,1,152,40.29213157894736,1,0.3114754098360656,0.6128276166709776,1.0,1.0,olive wood,0.995,True,0.6200290655141996,0.7100095718291631,0.7650499028844656,Priorite haute
q-handcrafted olive wood fatma hand,olive wood,15.6,1,1,152,40.29213157894736,1,0.3114754098360656,0.6128276166709776,1.0,1.0,olive wood,0.995,True,0.6200290655141996,0.7100095718291631,0.7650499028844656,Priorite haute
q-olive wood candle holders 8/5cm,olive wood,15.6,1,1,152,40.29213157894736,1,0.3114754098360656,0.6128276166709776,1.0,1.0,olive wood,0.995,True,0.6200290655141996,0.7100095718291631,0.7650499028844656,Priorite haute
q-olive wood spice jar with lid,olive wood,18.72,1,1,152,40.29213157894736,1,0.3114754098360656,0.5353931449689213,1.0,1.0,olive wood,0.98,True,0.6512989870227938,0.7100095718291631,0.7644268950353251,Priorite haute
q-handmade tunisian fiber and leather bag with green design,accessories,78.0,1,1,154,101.48167532467532,1,0.3155737704918033,0.23138832718479385,1.0,1.0,accessories,0.94,True,0.812091505111312,0.6752717159889291,0.7643782478072777,Priorite haute
q-rug ivory brown diamond,rugs & kilim,176.904,1,1,130,236.3099076923077,1,0.26639344262295084,0.25138982965652285,1.0,1.0,rugs & kilim,0.98,True,0.7991114969141763,0.6806343001261034,0.7643166982412285,Priorite haute
q-rug black white stars 90x180 cm etandart handmade,rugs & kilim,176.904,1,1,130,236.3099076923077,1,0.26639344262295084,0.25138982965652285,1.0,1.0,rugs & kilim,0.98,True,0.7991114969141763,0.6806343001261034,0.7643166982412285,Priorite haute
q-rug black white checkered 90x180 cm etandart handmade,rugs & kilim,176.904,1,1,130,236.3099076923077,1,0.26639344262295084,0.25138982965652285,1.0,1.0,rugs & kilim,0.98,True,0.7991114969141763,0.6806343001261034,0.7643166982412285,Priorite haute
a-crème anti-âge,cosmetiques et soins,58.0,1,1,193,24.965803108808288,1,0.39549180327868855,1.3231777653633348,1.0,1.0,cosmetiques et soins,0.97,True,0.4304448910062655,0.748326254990232,0.7643081007544106,Priorite haute
q-tajine – flowers,handcrafted ceramics,76.44,1,1,262,31.49497709923664,1,0.5368852459016393,1.4270536324599863,1.0,1.0,handcrafted ceramics,0.825,True,0.4120222094088753,0.7973638311850832,0.764302036358232,Priorite haute
a-savons naturels arb3ine,cosmetiques et soins,2.8,1,1,193,24.965803108808288,1,0.39549180327868855,0.8878465525165231,1.0,1.0,cosmetiques et soins,0.93,True,0.5297040687268716,0.748326254990232,0.7642340185264713,Priorite haute
q-olive wood large spoons set of four,olive wood,24.96,1,1,152,40.29213157894736,1,0.3114754098360656,0.3805242015648087,1.0,1.0,olive wood,0.95,True,0.7243625275576562,0.7100095718291631,0.7642332490888113,Priorite haute
q-green handmade carpet with geometric shapes,rugs & kilim,305.76,1,1,130,236.3099076923077,1,0.26639344262295084,0.2938941184989465,1.0,1.0,rugs & kilim,0.99,True,0.7728607663508861,0.6806343001261034,0.7641916251848994,Priorite haute
q-colorful handmade rug,rugs & kilim,305.76,1,1,130,236.3099076923077,1,0.26639344262295084,0.2938941184989465,1.0,1.0,rugs & kilim,0.99,True,0.7728607663508861,0.6806343001261034,0.7641916251848994,Priorite haute
q-natural olive wood cutting board,olive wood,21.84,1,1,152,40.29213157894736,1,0.3114754098360656,0.45795867326686507,1.0,1.0,olive wood,0.965,True,0.685890497677337,0.7100095718291631,0.7641360461007795,Priorite haute
q-diamond rug with high pile pattern,rugs & kilim,312.0,1,1,130,236.3099076923077,1,0.26639344262295084,0.3203001208309305,1.0,1.0,rugs & kilim,0.995,True,0.7574035510734106,0.6806343001261034,0.763895903657152,Priorite haute
q-multicolored bone line pattern rug,rugs & kilim,312.0,1,1,130,236.3099076923077,1,0.26639344262295084,0.3203001208309305,1.0,1.0,rugs & kilim,0.995,True,0.7574035510734106,0.6806343001261034,0.763895903657152,Priorite haute
q-triangle pattern rug,rugs & kilim,312.0,1,1,130,236.3099076923077,1,0.26639344262295084,0.3203001208309305,1.0,1.0,rugs & kilim,0.995,True,0.7574035510734106,0.6806343001261034,0.763895903657152,Priorite haute
q-natural olive wood cutting board – tunisian handicraft,olive wood,15.6,1,1,152,40.29213157894736,1,0.3114754098360656,0.6128276166709776,1.0,1.0,olive wood,0.99,True,0.6200290655141996,0.7100095718291631,0.7637999028844656,Priorite haute
q-handcrafted fish-shaped candle holder olive wood,olive wood,15.6,1,1,152,40.29213157894736,1,0.3114754098360656,0.6128276166709776,1.0,1.0,olive wood,0.99,True,0.6200290655141996,0.7100095718291631,0.7637999028844656,Priorite haute
q-tunisian handmade olive wood appetizer plate,olive wood,15.6,1,1,152,40.29213157894736,1,0.3114754098360656,0.6128276166709776,1.0,1.0,olive wood,0.99,True,0.6200290655141996,0.7100095718291631,0.7637999028844656,Priorite haute
q-traditional palm fiber bag with red design,accessories,84.24,1,1,154,101.48167532467532,1,0.3155737704918033,0.16989939414789706,1.0,1.0,accessories,0.92,True,0.8547743549592619,0.6752717159889291,0.7636465327920727,Priorite haute
q-olive wood crepe turner / scraper / spatula,olive wood,12.48,1,1,152,40.29213157894736,1,0.3114754098360656,0.6902620883730339,1.0,1.0,olive wood,1.0,True,0.5916242261355767,0.7100095718291631,0.7634594189466034,Priorite haute
q-olive wood cake server spatula,olive wood,12.48,1,1,152,40.29213157894736,1,0.3114754098360656,0.6902620883730339,1.0,1.0,olive wood,1.0,True,0.5916242261355767,0.7100095718291631,0.7634594189466034,Priorite haute
